run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_dkd_augmixT_s2,resnet20,dkd,defocus_blur,3,0.642799973487854,0.09641002118587494,1.3647481203079224,0.4917152225971222,0.6843000054359436,0.8026686906814575,0.36836159229278564
student_resnet20_dkd_augmixT_s2,resnet20,dkd,defocus_blur,4,0.5774999856948853,0.12591303884983063,1.7101107835769653,0.5790867209434509,0.6201000213623047,0.9955825209617615,0.33748316764831543
student_resnet20_dkd_augmixT_s2,resnet20,dkd,defocus_blur,5,0.4544999897480011,0.19728374481201172,2.430359125137329,0.7374748587608337,0.5206000208854675,1.4036381244659424,0.3223872184753418
student_resnet20_dkd_augmixT_s2,resnet20,dkd,glass_blur,1,0.2865000069141388,0.3496484160423279,4.035874843597412,1.0163062810897827,0.459199994802475,1.5932625532150269,0.3731417953968048
student_resnet20_dkd_augmixT_s2,resnet20,dkd,glass_blur,2,0.2953000068664551,0.3355714678764343,3.8568692207336426,0.9897294044494629,0.46239998936653137,1.5675365924835205,0.37217599153518677
student_resnet20_dkd_augmixT_s2,resnet20,dkd,glass_blur,3,0.31520000100135803,0.3043861985206604,3.5964643955230713,0.9480300545692444,0.4627000093460083,1.4552615880966187,0.35395127534866333
student_resnet20_dkd_augmixT_s2,resnet20,dkd,glass_blur,4,0.225600004196167,0.4023536443710327,4.697612285614014,1.1065726280212402,0.4302999973297119,1.6599953174591064,0.36889588832855225
student_resnet20_dkd_augmixT_s2,resnet20,dkd,glass_blur,5,0.24719999730587006,0.3649851083755493,4.330825328826904,1.0552208423614502,0.44519999623298645,1.5110493898391724,0.3735988140106201
student_resnet20_dkd_augmixT_s2,resnet20,dkd,motion_blur,1,0.6449000239372253,0.09445492178201675,1.3573448657989502,0.48894697427749634,0.683899998664856,0.792468249797821,0.35464903712272644
student_resnet20_dkd_augmixT_s2,resnet20,dkd,motion_blur,2,0.5885000228881836,0.12201476097106934,1.654008150100708,0.562497615814209,0.6362000107765198,0.9431577920913696,0.3498685956001282
student_resnet20_dkd_augmixT_s2,resnet20,dkd,motion_blur,3,0.5249000191688538,0.14974337816238403,2.0062921047210693,0.645095944404602,0.5834000110626221,1.091779112815857,0.3373117446899414
student_resnet20_dkd_augmixT_s2,resnet20,dkd,motion_blur,4,0.5274999737739563,0.14955756068229675,2.019836187362671,0.6450772881507874,0.5867999792098999,1.097433090209961,0.3389347791671753
student_resnet20_dkd_augmixT_s2,resnet20,dkd,motion_blur,5,0.4607999920845032,0.18227949738502502,2.418163537979126,0.7264537215232849,0.5339000225067139,1.2584552764892578,0.32751309871673584
student_resnet20_dkd_augmixT_s2,resnet20,dkd,zoom_blur,1,0.6310999989509583,0.10207055509090424,1.4068834781646729,0.5031566619873047,0.673799991607666,0.8188087344169617,0.35979971289634705
student_resnet20_dkd_augmixT_s2,resnet20,dkd,zoom_blur,2,0.6183000206947327,0.10820657759904861,1.4725185632705688,0.5217474102973938,0.6607999801635742,0.8661838173866272,0.355728417634964
student_resnet20_dkd_augmixT_s2,resnet20,dkd,zoom_blur,3,0.585099995136261,0.12330730259418488,1.6487336158752441,0.5661012530326843,0.6358000040054321,0.9621089696884155,0.3512803614139557
student_resnet20_dkd_augmixT_s2,resnet20,dkd,zoom_blur,4,0.5450999736785889,0.14528177678585052,1.8496179580688477,0.615974485874176,0.5982999801635742,1.055618166923523,0.3339466452598572
student_resnet20_dkd_augmixT_s2,resnet20,dkd,zoom_blur,5,0.4848000109195709,0.18165472149848938,2.2126991748809814,0.6985406875610352,0.5568000078201294,1.2090115547180176,0.33798283338546753
student_resnet20_dkd_augmixT_s2,resnet20,dkd,snow,1,0.6391000151634216,0.08728653192520142,1.362952470779419,0.49292588233947754,0.6714000105857849,0.8163287043571472,0.3392177224159241
student_resnet20_dkd_augmixT_s2,resnet20,dkd,snow,2,0.5072000026702881,0.15785065293312073,2.103304862976074,0.6690592765808105,0.5667999982833862,1.1391966342926025,0.3131811022758484
student_resnet20_dkd_augmixT_s2,resnet20,dkd,snow,3,0.5432000160217285,0.1315627545118332,1.8877999782562256,0.6177180409431458,0.5899999737739563,1.0521879196166992,0.3222923278808594
student_resnet20_dkd_augmixT_s2,resnet20,dkd,snow,4,0.5162000060081482,0.14374010264873505,2.056978702545166,0.6584472060203552,0.5698000192642212,1.1105507612228394,0.31124401092529297
student_resnet20_dkd_augmixT_s2,resnet20,dkd,snow,5,0.4440000057220459,0.18990398943424225,2.5325896739959717,0.7524961233139038,0.527999997138977,1.222609519958496,0.33023059368133545
student_resnet20_dkd_augmixT_s2,resnet20,dkd,frost,1,0.6129999756813049,0.105503149330616,1.515974998474121,0.5276893973350525,0.6542999744415283,0.8661806583404541,0.34978610277175903
student_resnet20_dkd_augmixT_s2,resnet20,dkd,frost,2,0.5277000069618225,0.1527615785598755,1.9809777736663818,0.6430851221084595,0.5954999923706055,1.0445257425308228,0.34757599234580994
student_resnet20_dkd_augmixT_s2,resnet20,dkd,frost,3,0.42480000853538513,0.22174885869026184,2.7224807739257812,0.7918291091918945,0.5270000100135803,1.2857123613357544,0.35483869910240173
student_resnet20_dkd_augmixT_s2,resnet20,dkd,frost,4,0.4056999981403351,0.24325250089168549,2.929853916168213,0.8270127773284912,0.5095999836921692,1.3568408489227295,0.3442729711532593
student_resnet20_dkd_augmixT_s2,resnet20,dkd,frost,5,0.3160000145435333,0.32228192687034607,3.7583305835723877,0.9706143736839294,0.46779999136924744,1.5439672470092773,0.37310925126075745
student_resnet20_dkd_augmixT_s2,resnet20,dkd,fog,1,0.6902999877929688,0.07513326406478882,1.1235460042953491,0.425784170627594,0.7236999869346619,0.6757081151008606,0.3722044825553894
student_resnet20_dkd_augmixT_s2,resnet20,dkd,fog,2,0.6593999862670898,0.08696922659873962,1.271606206893921,0.4671285152435303,0.6966000199317932,0.7432835102081299,0.35758233070373535
student_resnet20_dkd_augmixT_s2,resnet20,dkd,fog,3,0.6159999966621399,0.10885844379663467,1.4746382236480713,0.5214775800704956,0.6593000292778015,0.8307124972343445,0.347533643245697
student_resnet20_dkd_augmixT_s2,resnet20,dkd,fog,4,0.5569999814033508,0.13500069081783295,1.8227514028549194,0.6058879494667053,0.6179999709129333,0.964073657989502,0.34878525137901306
student_resnet20_dkd_augmixT_s2,resnet20,dkd,fog,5,0.35740000009536743,0.2642132639884949,3.2894086837768555,0.8811385035514832,0.48579999804496765,1.391467571258545,0.3494776785373688
student_resnet20_dkd_augmixT_s2,resnet20,dkd,brightness,1,0.6926000118255615,0.0736587643623352,1.1028250455856323,0.4211903214454651,0.722599983215332,0.6692337989807129,0.3658536672592163
student_resnet20_dkd_augmixT_s2,resnet20,dkd,brightness,2,0.6855000257492065,0.07354922592639923,1.140826940536499,0.4327273964881897,0.7186999917030334,0.6864412426948547,0.36669304966926575
student_resnet20_dkd_augmixT_s2,resnet20,dkd,brightness,3,0.6693999767303467,0.07963057607412338,1.2060178518295288,0.45216646790504456,0.7071999907493591,0.714211106300354,0.369300901889801
student_resnet20_dkd_augmixT_s2,resnet20,dkd,brightness,4,0.6480000019073486,0.08775293827056885,1.3024156093597412,0.48051899671554565,0.691100001335144,0.7598006129264832,0.37241625785827637
student_resnet20_dkd_augmixT_s2,resnet20,dkd,brightness,5,0.5910000205039978,0.11238323152065277,1.5709314346313477,0.5525293350219727,0.6470000147819519,0.8596852421760559,0.37147992849349976
student_resnet20_dkd_augmixT_s2,resnet20,dkd,contrast,1,0.6852999925613403,0.07733255624771118,1.1598628759384155,0.43616488575935364,0.7225000262260437,0.6799501776695251,0.3744528591632843
student_resnet20_dkd_augmixT_s2,resnet20,dkd,contrast,2,0.6093000173568726,0.11608234792947769,1.5168546438217163,0.5342305898666382,0.6635000109672546,0.8292929530143738,0.3697813153266907
