run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_augmixT_s2,resnet20,kd,impulse_noise,3,0.26249998807907104,0.39656534790992737,4.582743167877197,1.065799593925476,0.2851000130176544,3.518036365509033,0.15185360610485077
student_resnet20_dkd_augmixT_s1,resnet20,dkd,impulse_noise,4,0.17800000309944153,0.3312118351459503,4.787935256958008,1.072239875793457,0.2320999950170517,2.9350903034210205,0.16598832607269287
student_resnet20_kd_augmixT_s1,resnet20,kd,impulse_noise,4,0.16429999470710754,0.46478405594825745,5.866302490234375,1.2056691646575928,0.21649999916553497,3.878234386444092,0.15837904810905457
student_resnet20_kd_augmixT_s2,resnet20,kd,impulse_noise,4,0.12919999659061432,0.4793550968170166,6.766989231109619,1.247673749923706,0.15710000693798065,4.746207237243652,0.10493718087673187
student_resnet20_dkd_augmixT_s1,resnet20,dkd,impulse_noise,5,0.09549999982118607,0.41337746381759644,6.357244968414307,1.1984028816223145,0.16680000722408295,3.517235040664673,0.14112095534801483
student_resnet20_kd_augmixT_s1,resnet20,kd,impulse_noise,5,0.1006999984383583,0.48807698488235474,7.247428894042969,1.273547887802124,0.18629999458789825,3.9372305870056152,0.1677151918411255
student_resnet20_kd_augmixT_s2,resnet20,kd,impulse_noise,5,0.07419999688863754,0.5067423582077026,8.275918960571289,1.307477355003357,0.10289999842643738,5.139545440673828,0.07649413496255875
student_resnet20_dkd_augmixT_s1,resnet20,dkd,defocus_blur,1,0.697700023651123,0.06910444796085358,1.0833228826522827,0.4136257469654083,0.7269999980926514,0.6582105159759521,0.36382195353507996
student_resnet20_kd_augmixT_s1,resnet20,kd,defocus_blur,1,0.6905999779701233,0.14202073216438293,1.3088716268539429,0.45441561937332153,0.7192000150680542,0.9080825448036194,0.35606369376182556
student_resnet20_kd_augmixT_s2,resnet20,kd,defocus_blur,1,0.6908000111579895,0.14346323907375336,1.2890956401824951,0.4537537693977356,0.7214000225067139,0.9104928970336914,0.3658636212348938
student_resnet20_dkd_augmixT_s1,resnet20,dkd,defocus_blur,2,0.6827999949455261,0.07546048611402512,1.162800669670105,0.4348307251930237,0.7166000008583069,0.6928935050964355,0.3725646138191223
student_resnet20_kd_augmixT_s1,resnet20,kd,defocus_blur,2,0.6722000241279602,0.15709078311920166,1.4445602893829346,0.48789241909980774,0.7041000127792358,0.9883502125740051,0.35228627920150757
student_resnet20_kd_augmixT_s2,resnet20,kd,defocus_blur,2,0.6722999811172485,0.1572585105895996,1.4123120307922363,0.48381131887435913,0.7041000127792358,0.9787941575050354,0.35785287618637085
student_resnet20_dkd_augmixT_s1,resnet20,dkd,defocus_blur,3,0.6468999981880188,0.09260974824428558,1.3452585935592651,0.48594483733177185,0.6794000267982483,0.7908278107643127,0.3465160131454468
student_resnet20_kd_augmixT_s1,resnet20,kd,defocus_blur,3,0.619700014591217,0.19053508341312408,1.764404296875,0.5660548210144043,0.6589000225067139,1.1861355304718018,0.34689265489578247
student_resnet20_kd_augmixT_s2,resnet20,kd,defocus_blur,3,0.6230000257492065,0.1877928376197815,1.7149860858917236,0.5552900433540344,0.6581000089645386,1.1660360097885132,0.33898305892944336
student_resnet20_dkd_augmixT_s1,resnet20,dkd,defocus_blur,4,0.5784000158309937,0.13305222988128662,1.6962412595748901,0.5765817165374756,0.6244999766349792,0.986790120601654,0.33681023120880127
student_resnet20_kd_augmixT_s1,resnet20,kd,defocus_blur,4,0.5457000136375427,0.23666773736476898,2.254354476928711,0.6723974943161011,0.5888000130653381,1.498436450958252,0.31292060017585754
student_resnet20_kd_augmixT_s2,resnet20,kd,defocus_blur,4,0.5462999939918518,0.23534569144248962,2.2678914070129395,0.6691246628761292,0.5853000283241272,1.5146517753601074,0.3045087456703186
student_resnet20_dkd_augmixT_s1,resnet20,dkd,defocus_blur,5,0.4731000065803528,0.19038617610931396,2.3094539642333984,0.7195815443992615,0.5353000164031982,1.3224318027496338,0.3235294222831726
student_resnet20_kd_augmixT_s1,resnet20,kd,defocus_blur,5,0.41690000891685486,0.32061147689819336,3.271529197692871,0.864932119846344,0.4681999981403351,2.152611017227173,0.276699036359787
student_resnet20_kd_augmixT_s2,resnet20,kd,defocus_blur,5,0.4226999878883362,0.3158580958843231,3.201972007751465,0.8501321077346802,0.47940000891685486,2.0891573429107666,0.2886921763420105
student_resnet20_dkd_augmixT_s1,resnet20,dkd,glass_blur,1,0.2705000042915344,0.3766052722930908,4.287783622741699,1.0585023164749146,0.45329999923706055,1.6969094276428223,0.3811591863632202
student_resnet20_kd_augmixT_s1,resnet20,kd,glass_blur,1,0.2515000104904175,0.49298757314682007,5.597566604614258,1.1820086240768433,0.4146000146865845,2.608333110809326,0.3469183146953583
student_resnet20_kd_augmixT_s2,resnet20,kd,glass_blur,1,0.23270000517368317,0.517656147480011,6.040185928344727,1.2200754880905151,0.40139999985694885,2.88702130317688,0.34775346517562866
