run,model,kd_method,corruption,severity,acc,ece,nll,brier,mean_conf,agreement,kl_ts,agreement_on_teacher_errors
student_resnet8x4_dkd,resnet8x4,dkd,elastic_transform,4,0.5297999978065491,0.10622888803482056,1.9503576755523682,0.6305486559867859,0.6326630115509033,0.578499972820282,0.9613049030303955,0.31120145320892334
student_resnet8x4_kd,resnet8x4,kd,elastic_transform,4,0.4799000024795532,0.2414618730545044,2.523602247238159,0.752657413482666,0.7211509943008423,0.5315999984741211,1.4817427396774292,0.29787713289260864
student_resnet8x4_kd_T1,resnet8x4,kd,elastic_transform,4,0.4717000126838684,0.1830514371395111,2.3614447116851807,0.7200140357017517,0.6547514796257019,0.5072000026702881,1.4706385135650635,0.2585817575454712
student_resnet8x4_scratch,resnet8x4,none,elastic_transform,4,0.4846999943256378,0.17226332426071167,2.240481376647949,0.6954225301742554,0.6568073034286499,0.5202999711036682,1.4155644178390503,0.26738932728767395
teacher_resnet32x4,resnet32x4,none,elastic_transform,4,0.557200014591217,0.18291157484054565,2.054372549057007,0.632815957069397,0.7401116490364075,1.0,8.570243958949675e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,elastic_transform,5,0.45680001378059387,0.1471654772758484,2.3114125728607178,0.7194325923919678,0.6038981676101685,0.5325999855995178,1.071771264076233,0.3279767632484436
student_resnet8x4_kd,resnet8x4,kd,elastic_transform,5,0.421099990606308,0.28315290808677673,2.9115049839019775,0.831092357635498,0.7042529582977295,0.4878000020980835,1.661489486694336,0.29661181569099426
student_resnet8x4_kd_T1,resnet8x4,kd,elastic_transform,5,0.4049000144004822,0.23039250075817108,2.8575401306152344,0.8079195618629456,0.6352924704551697,0.4609000086784363,1.6610444784164429,0.2629235088825226
student_resnet8x4_scratch,resnet8x4,none,elastic_transform,5,0.4189999997615814,0.21764236688613892,2.7270429134368896,0.7903440594673157,0.636391282081604,0.4650000035762787,1.6239863634109497,0.26311713457107544
teacher_resnet32x4,resnet32x4,none,elastic_transform,5,0.48350000381469727,0.2203129529953003,2.5117111206054688,0.7386301755905151,0.7036698460578918,1.0,1.1479860395624542e-09,1.0
student_resnet8x4_dkd,resnet8x4,dkd,pixelate,1,0.7129999995231628,0.05694425106048584,1.1115894317626953,0.40262696146965027,0.7622362375259399,0.741100013256073,0.648109495639801,0.36539924144744873
student_resnet8x4_kd,resnet8x4,kd,pixelate,1,0.6841999888420105,0.12770207226276398,1.3273783922195435,0.46119654178619385,0.8117765188217163,0.7035999894142151,0.9174118041992188,0.3281368911266327
student_resnet8x4_kd_T1,resnet8x4,kd,pixelate,1,0.6783999800682068,0.09081999957561493,1.2278430461883545,0.4465106427669525,0.7692199945449829,0.6840000152587891,0.941611111164093,0.2927756607532501
student_resnet8x4_scratch,resnet8x4,none,pixelate,1,0.6708999872207642,0.09078571945428848,1.2494425773620605,0.4529220759868622,0.7616283893585205,0.6840999722480774,0.9424458742141724,0.29923954606056213
teacher_resnet32x4,resnet32x4,none,pixelate,1,0.7369999885559082,0.10437272489070892,1.1554880142211914,0.3908298909664154,0.8411062359809875,1.0,4.627552785407829e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,pixelate,2,0.6244999766349792,0.08389300107955933,1.5034220218658447,0.5121334195137024,0.7050674557685852,0.675000011920929,0.7738889455795288,0.36216533184051514
student_resnet8x4_kd,resnet8x4,kd,pixelate,2,0.598800003528595,0.1729028820991516,1.7867985963821411,0.5791107416152954,0.7717028856277466,0.6402000188827515,1.0947109460830688,0.3371579945087433
student_resnet8x4_kd_T1,resnet8x4,kd,pixelate,2,0.600600004196167,0.12769421935081482,1.6430855989456177,0.5487139821052551,0.727817714214325,0.6215999722480774,1.1299959421157837,0.28949689865112305
student_resnet8x4_scratch,resnet8x4,none,pixelate,2,0.5950999855995178,0.12627898156642914,1.6882847547531128,0.5596684813499451,0.7213789224624634,0.6144999861717224,1.1559621095657349,0.28684908151626587
teacher_resnet32x4,resnet32x4,none,pixelate,2,0.660099983215332,0.1402396261692047,1.5332951545715332,0.492447167634964,0.8003396391868591,1.0,8.041668442260175e-10,1.0
student_resnet8x4_dkd,resnet8x4,dkd,pixelate,3,0.5719000101089478,0.10559489578008652,1.7881749868392944,0.5842812657356262,0.6757256984710693,0.6348999738693237,0.8658403158187866,0.3617505729198456
student_resnet8x4_kd,resnet8x4,kd,pixelate,3,0.5408999919891357,0.20931994915008545,2.117480516433716,0.6613449454307556,0.7499688863754272,0.5950999855995178,1.2489560842514038,0.332152783870697
