run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_kd_T1,resnet20,kd,impulse_noise,4,0.09679999947547913,0.3509701192378998,5.761374473571777,1.1396503448486328,0.2451000064611435,2.25170636177063,0.21633578836917877
student_resnet20_kd_T2,resnet20,kd,impulse_noise,4,0.11999999731779099,0.48817548155784607,7.312429904937744,1.2623037099838257,0.23819999396800995,2.95025372505188,0.19648326933383942
student_resnet20_kd_T1,resnet20,kd,impulse_noise,5,0.06369999796152115,0.36943742632865906,6.725548267364502,1.1778041124343872,0.2084999978542328,2.321542501449585,0.19102703034877777
student_resnet20_kd_T2,resnet20,kd,impulse_noise,5,0.07649999856948853,0.5073630809783936,8.707422256469727,1.3113088607788086,0.20430000126361847,3.1779747009277344,0.18183784186840057
student_resnet20_kd_T1,resnet20,kd,defocus_blur,1,0.6837999820709229,0.05392300337553024,1.1434153318405151,0.4303850531578064,0.7113999724388123,0.7585765719413757,0.3449275493621826
student_resnet20_kd_T2,resnet20,kd,defocus_blur,1,0.7017999887466431,0.12927041947841644,1.284928798675537,0.44080081582069397,0.7297000288963318,0.875935435295105,0.3561076521873474
student_resnet20_kd_T1,resnet20,kd,defocus_blur,2,0.6438000202178955,0.07062909752130508,1.3189672231674194,0.48087894916534424,0.675000011920929,0.8543405532836914,0.33032163977622986
student_resnet20_kd_T2,resnet20,kd,defocus_blur,2,0.666100025177002,0.15303337574005127,1.4709807634353638,0.49127593636512756,0.6980999708175659,0.9859857559204102,0.3436935245990753
student_resnet20_kd_T1,resnet20,kd,defocus_blur,3,0.5489000082015991,0.11825902760028839,1.7962478399276733,0.6015110611915588,0.5906999707221985,1.0909990072250366,0.30279967188835144
student_resnet20_kd_T2,resnet20,kd,defocus_blur,3,0.5799999833106995,0.20721618831157684,2.0166077613830566,0.6155314445495605,0.6262999773025513,1.271687388420105,0.3278064727783203
student_resnet20_kd_T1,resnet20,kd,defocus_blur,4,0.44179999828338623,0.1845383197069168,2.493176221847534,0.7370728254318237,0.5188999772071838,1.3394713401794434,0.3139558732509613
student_resnet20_kd_T2,resnet20,kd,defocus_blur,4,0.4767000079154968,0.2773134708404541,2.891157627105713,0.7753304839134216,0.5536999702453613,1.583570957183838,0.3267367482185364
student_resnet20_kd_T1,resnet20,kd,defocus_blur,5,0.30059999227523804,0.2845006585121155,3.8168506622314453,0.9396564364433289,0.4253999888896942,1.6508461236953735,0.30223822593688965
student_resnet20_kd_T2,resnet20,kd,defocus_blur,5,0.33000001311302185,0.3895528316497803,4.455349445343018,1.010711669921875,0.46779999136924744,1.9774059057235718,0.33495068550109863
student_resnet20_kd_T1,resnet20,kd,glass_blur,1,0.19460000097751617,0.44899699091911316,5.40352201461792,1.1846764087677002,0.453900009393692,1.7044436931610107,0.4080112874507904
student_resnet20_kd_T2,resnet20,kd,glass_blur,1,0.1996999979019165,0.5699361562728882,7.054018974304199,1.3055146932601929,0.4652999937534332,2.3648884296417236,0.4176402688026428
student_resnet20_kd_T1,resnet20,kd,glass_blur,2,0.20190000534057617,0.43851932883262634,5.204129695892334,1.162856936454773,0.4456999897956848,1.709862470626831,0.39632171392440796
student_resnet20_kd_T2,resnet20,kd,glass_blur,2,0.2101999968290329,0.5554621815681458,6.767109394073486,1.2785128355026245,0.4578999876976013,2.3508336544036865,0.40227949619293213
student_resnet20_kd_T1,resnet20,kd,glass_blur,3,0.22769999504089355,0.3872646689414978,4.695156097412109,1.092585802078247,0.4302999973297119,1.655781865119934,0.3609122335910797
student_resnet20_kd_T2,resnet20,kd,glass_blur,3,0.24220000207424164,0.4988681674003601,5.9156928062438965,1.193068504333496,0.4499000012874603,2.1615664958953857,0.37019357085227966
student_resnet20_kd_T1,resnet20,kd,glass_blur,4,0.15060000121593475,0.505855143070221,6.198342800140381,1.2736462354660034,0.45820000767707825,1.7301654815673828,0.43404871225357056
student_resnet20_kd_T2,resnet20,kd,glass_blur,4,0.15649999678134918,0.625132143497467,8.160353660583496,1.4057883024215698,0.4657999873161316,2.4835901260375977,0.43947431445121765
student_resnet20_kd_T1,resnet20,kd,glass_blur,5,0.1746000051498413,0.4498565196990967,5.555134296417236,1.1928486824035645,0.43720000982284546,1.6770052909851074,0.39567992091178894
student_resnet20_kd_T2,resnet20,kd,glass_blur,5,0.18529999256134033,0.5678241848945618,7.141814708709717,1.3155361413955688,0.439300000667572,2.3329861164093018,0.39347079396247864
