run,model,kd_method,corruption,severity,acc,ece,nll,brier,agreement,kl_ts,agreement_on_teacher_errors
student_resnet20_scratch_s1,resnet20,none,contrast,2,0.5821999907493591,0.11136265099048615,1.599851369857788,0.5626115798950195,0.6291000247001648,0.979002833366394,0.3376186192035675
student_resnet20_scratch_s2,resnet20,none,contrast,2,0.5781999826431274,0.12440162152051926,1.6237130165100098,0.5662000179290771,0.6251999735832214,0.9969598650932312,0.33241507411003113
student_resnet20_dkd_s1,resnet20,dkd,contrast,3,0.5227000117301941,0.1768190562725067,2.0201642513275146,0.6598173379898071,0.6083999872207642,0.9863929748535156,0.38090425729751587
student_resnet20_kd_s1,resnet20,kd,contrast,3,0.5095999836921692,0.2614516317844391,2.5008277893066406,0.7297861576080322,0.5864999890327454,1.3799386024475098,0.3599393665790558
student_resnet20_kd_s2,resnet20,kd,contrast,3,0.5171999931335449,0.26714423298835754,2.487236261367798,0.7265005111694336,0.5975000262260437,1.36001718044281,0.36979034543037415
student_resnet20_scratch_s1,resnet20,none,contrast,3,0.5016999840736389,0.1564667820930481,2.028069257736206,0.6675012111663818,0.5724999904632568,1.1458464860916138,0.33821672201156616
student_resnet20_scratch_s2,resnet20,none,contrast,3,0.501800000667572,0.16426360607147217,2.05499267578125,0.6693805456161499,0.5705999732017517,1.1666439771652222,0.33569082617759705
student_resnet20_dkd_s1,resnet20,dkd,contrast,4,0.39820000529289246,0.2534797191619873,2.8301122188568115,0.8249862194061279,0.5467000007629395,1.168594479560852,0.40268054604530334
student_resnet20_kd_s1,resnet20,kd,contrast,4,0.387800008058548,0.3473210036754608,3.4736297130584717,0.9122626185417175,0.5139999985694885,1.6500275135040283,0.36627325415611267
student_resnet20_kd_s2,resnet20,kd,contrast,4,0.39890000224113464,0.34962573647499084,3.4627742767333984,0.906457245349884,0.5246999859809875,1.6231869459152222,0.3696739375591278
student_resnet20_scratch_s1,resnet20,none,contrast,4,0.3804999887943268,0.23717372119426727,2.845898151397705,0.8325351476669312,0.5027999877929688,1.375814437866211,0.35627126693725586
student_resnet20_scratch_s2,resnet20,none,contrast,4,0.37950000166893005,0.2379915416240692,2.855613946914673,0.8312318325042725,0.49470001459121704,1.3935396671295166,0.34126824140548706
student_resnet20_dkd_s1,resnet20,dkd,contrast,5,0.14970000088214874,0.4443315863609314,5.485186576843262,1.1890959739685059,0.45019999146461487,1.4198763370513916,0.42005109786987305
student_resnet20_kd_s1,resnet20,kd,contrast,5,0.15320000052452087,0.5275691747665405,6.568915843963623,1.2803468704223633,0.41679999232292175,1.9562979936599731,0.3791826367378235
