config,n,params_M,acc_id_val,macro_f1_id_val,ece_id_val,mean_conf_id_val,agreement_id_val,acc_val,macro_f1_val,ece_val,mean_conf_val,agreement_val,acc_test,macro_f1_test,ece_test,mean_conf_test,agreement_test,acc_id_val_std,macro_f1_id_val_std,ece_id_val_std,mean_conf_id_val_std,acc_val_std,macro_f1_val_std,ece_val_std,mean_conf_val_std,acc_test_std,macro_f1_test_std,ece_test_std,mean_conf_test_std
teacher_resnet50,1,23.88095,0.7849330306053162,0.28562855936919707,0.018450051546096802,0.7975243926048279,,0.55450838804245,0.2025507486028385,0.07543370872735977,0.6297880411148071,,0.7084900736808777,0.1943739572951909,0.030196605250239372,0.7386866807937622,,,,,,,,,,,,,
teacher_resnet50_strong,1,23.88095,0.7796007394790649,0.2739968355495388,0.029471762478351593,0.7767760157585144,,0.5807766914367676,0.2131041462270786,0.06239764019846916,0.6425377130508423,,0.742212176322937,0.20094113171767544,0.01303039863705635,0.7550894021987915,,,,,,,,,,,,,
student_mnv3s_scratch,3,1.7044059999999999,0.7138364911079407,0.2244506444009944,0.1424208382765452,0.856245239575704,,0.366107443968455,0.09514288459896163,0.35566510756810504,0.721760074297587,,0.4560382564862569,0.07540643137116974,0.3083004852135976,0.7634920676549276,,0.01038293603444244,0.006219111504081335,0.01314769404642083,0.005142393118169601,0.006900558311181515,0.006269169072966263,0.0010332871089752341,0.00606777568585583,0.011117697657850376,0.007756748968136169,0.005868120646965296,0.006522046761181487
student_mnv3s_kd,3,1.7044059999999999,0.7637863556543986,0.2364811897205007,0.029135116065541904,0.7800448934237162,0.83538419008255,0.4524207313855489,0.13821044411695235,0.1376908471186956,0.5901115536689758,0.5617048740386963,0.577060600121816,0.11159010447100193,0.11448413630326588,0.691544751326243,0.6187204321225485,0.004937874986969388,0.004198952329907763,0.008066771185007596,0.0017866356371653426,0.014959778603002877,0.004518931889523402,0.006899233998690937,0.008419737607358972,0.02433317190833232,0.006449282680113044,0.026971824738539988,0.009370288521704411
student_mnv3s_dkd,1,1.704406,0.7663385272026062,0.25206362098102103,0.027029896154999733,0.7807345390319824,0.8381186723709106,0.4676158130168915,0.15048329625281007,0.1145867109298706,0.5822025537490845,0.5762315392494202,0.5546960830688477,0.12893332333644972,0.12929148972034454,0.6699177026748657,0.6089832186698914,,,,,,,,,,,,
student_mnv3s_dkd_nckd,3,1.7044059999999999,0.7662018140157064,0.253976628454617,0.0324176245679458,0.7657041351000468,0.8352474768956503,0.4460931718349457,0.14301155031651555,0.11330780386924744,0.5593591332435608,0.5587416092554728,0.582973043123881,0.11729532973037791,0.06399225691954295,0.6432955265045166,0.6215715209643046,0.003857445912337423,0.008120890341260885,0.010900804291741754,0.0017669382303328925,0.002316392722245886,0.006311105963644019,0.0017752449425209823,0.004012683932274924,0.019843264023354783,0.003464859606164698,0.018781416944151478,0.0035129748599567853
student_mnv3s_kd_strongT,1,1.704406,0.7734481692314148,0.25433924214833226,0.021624770015478134,0.7633185386657715,0.8382554054260254,0.4897399842739105,0.14719415188007634,0.09966770559549332,0.589407742023468,0.6222177743911743,0.6206211447715759,0.11927539816977871,0.08818630874156952,0.7088074088096619,0.6834381222724915,,,,,,,,,,,,
student_mnv3s_dkd_strongT,1,1.704406,0.7856166362762451,0.2640794446418759,0.03712894767522812,0.7637842297554016,0.8494668006896973,0.4678831696510315,0.15352267375260578,0.09913383424282074,0.5670169591903687,0.6095180511474609,0.5654226541519165,0.11686677136513433,0.09628772735595703,0.6612764000892639,0.632025420665741,,,,,,,,,,,,
student_mnv3s_dkd_nckd_strongT,1,1.704406,0.7770029902458191,0.24819484051295043,0.04082772135734558,0.7673512101173401,0.8357943892478943,0.46888577938079834,0.14773683043452399,0.09479083120822906,0.5636765360832214,0.5950136780738831,0.5801687240600586,0.12422916242739496,0.06991782039403915,0.6498934030532837,0.6503236889839172,,,,,,,,,,,,
